Interval=	0.001 s
ExcelDateTime=	4.6199458041968843e+004	6/26/2026 10:59:34.826108
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
0.309	0.0071875	0.0009375	0.0028125	0.01625	0.0034375	-0.0015625
0.31	0.0065625	-0.0025	0.0028125	0.0159375	0.005	-0.001875
0.311	0.0059375	-0.0021875	0.003125	0.0159375	0.0046875	-0.00125
0.312	0.005625	-0.0003125	0.003125	0.0140625	0.004375	0.00125
0.313	0.0053125	-0.001875	0.00375	0.0165625	0.0053125	0.001875
0.314	0.008125	-0.0003125	0.0034375	0.0134375	0.001875	0
0.315	0.0075	-0.00125	0.0021875	0.014375	0.0040625	-0.0021875
0.316	0.0078125	0.0003125	0.005625	0.014375	0.003125	0.000625
0.317	0.008125	-0.0040625	0.0021875	0.0134375	0.005	-0.0003125
0.318	0.0075	-0.004375	0.00625	0.0134375	0.0025	-0.0009375
0.319	0.0084375	0.0003125	0.0028125	0.0134375	0.004375	-0.0034375
0.32	0.00375	-0.0028125	0.0065625	0.0140625	0.0028125	0
0.321	0.0090625	0.000625	0.0053125	0.014375	0.00125	0.00125
0.322	0.0065625	0.0003125	0.00375	0.01125	0.0025	-0.0003125
0.323	0.008125	-0.0015625	0.004375	0.015625	0.005	0
0.324	0.0115625	0.0021875	0.0065625	0.0140625	0.0025	0.0021875
0.325	0.008125	-0.003125	0.001875	0.011875	0.003125	0.001875
0.326	0.0065625	-0.001875	0.0084375	0.011875	0.0034375	0.0003125
0.327	0.006875	-0.0021875	0.00375	0.01375	0.0025	0.00125
0.328	0.004375	0.000625	0.0046875	0.0125	0.0059375	-0.003125
0.329	0.0078125	-0.0028125	0.0078125	0.0171875	0.0028125	-0.0003125
0.33	0.0075	-0.0028125	0.0040625	0.01375	0.0034375	0.0009375
0.331	0.0053125	-0.0021875	0.00625	0.0140625	0.0078125	0.0003125
0.332	0.009375	-0.0015625	0.0021875	0.0146875	0.0034375	-0.0003125
0.333	0.006875	0	0.0034375	0.0159375	0.00125	0
0.334	0.009375	-0.003125	0.00125	0.0134375	0.0040625	0.0025
0.335	0.008125	-0.000625	0.0046875	0.0115625	0.0021875	0.0003125
0.336	0.0059375	-0.0003125	0.005625	0.0140625	0.005	-0.0028125
0.337	0.005625	-0.003125	0.005625	0.015625	0.0046875	0.0028125
0.338	0.0075	-0.0028125	0.005	0.0109375	0.0046875	0.0021875
0.339	0.0046875	-0.0003125	0.005	0.0146875	0.0046875	-0.0003125
0.34	0.006875	0.0003125	0.0034375	0.013125	0.0053125	-0.0025
0.341	0.0065625	-0.0025	0.0046875	0.014375	0.0040625	-0.00125
0.342	0.0071875	-0.001875	0.003125	0.0121875	0.00375	-0.000625
0.343	0.0078125	0	0.00375	0.0153125	0.0028125	0.0009375
0.344	0.0065625	0.0015625	0.0059375	0.014375	0.00375	-0.0003125
0.345	0.0040625	-0.0025	0.004375	0.0146875	0.003125	0.0015625
